DATE,FII_Net_Purchase_Sales,DII_Net_Purchase_Sales,Total_Net
28-Apr-15,"-1,532.80","1,537.10",4.2999999999999545
27-Apr-15,"-1,749.30","1,667.50",-81.79999999999995
24-Apr-15,-775.5,896.3,120.79999999999995
23-Apr-15,-276.8,559.6,282.8
22-Apr-15,-910.2,218,-692.2
21-Apr-15,"17,488.70","1,364.80",18853.5
20-Apr-15,"-1,506.90",962.5,-544.4000000000001
17-Apr-15,-675.7,72.5,-603.2
16-Apr-15,-214.4,432.3,217.9
15-Apr-15,108,-60.2,47.8
13-Apr-15,417,46.4,463.4
10-Apr-15,362.8,-135.2,227.60000000000002
09-Apr-15,193.8,492.8,686.6
08-Apr-15,-479.2,382.5,-96.69999999999999
07-Apr-15,144,-326.1,-182.10000000000002
06-Apr-15,936.8,-170,766.8
01-Apr-15,209.9,197.2,407.1
31-Mar-15,356.1,283.7,639.8
30-Mar-15,-240.3,651.7,411.40000000000003
27-Mar-15,-320.5,674.8,354.29999999999995
26-Mar-15,-521.2,687.1,165.89999999999998
25-Mar-15,813.2,96.5,909.7
24-Mar-15,737.9,-631.7,106.19999999999993
23-Mar-15,417.4,403.9,821.3
20-Mar-15,354.6,-219.2,135.40000000000003
19-Mar-15,"1,428.70",53.5,1482.2
18-Mar-15,-457.4,-883,-1340.4
17-Mar-15,265.5,-243.7,21.80000000000001
16-Mar-15,-762.6,158.6,-604.0
13-Mar-15,67,-71.6,-4.599999999999994
12-Mar-15,733.1,-381.9,351.20000000000005
11-Mar-15,-444.6,-339,-783.6
10-Mar-15,-748.1,290.5,-457.6
09-Mar-15,838.3,-35.3,803.0
05-Mar-15,79.8,-193.5,-113.7
04-Mar-15,"2,786.20",16.9,2803.1
03-Mar-15,772.9,-303.9,469.0
02-Mar-15,424.8,180.4,605.2
28-Feb-15,614,-740.7,-126.70000000000005
27-Feb-15,"1,957.10",-491.9,1465.1999999999998
26-Feb-15,"2,312.20",340.8,2653.0
25-Feb-15,516.1,19.7,535.8000000000001
24-Feb-15,697.3,-147,550.3
23-Feb-15,601.9,-163.8,438.09999999999997
20-Feb-15,-89.4,204.8,115.4
19-Feb-15,"1,542.70",-195.7,1347.0
18-Feb-15,"2,188",327.9,2515.9
16-Feb-15,-182.8,280.8,98.0
13-Feb-15,390.3,95.8,486.1
12-Feb-15,-406.3,705.5,299.2
11-Feb-15,-371.3,147.5,-223.8
10-Feb-15,"-1,261.20",851.3,-409.9000000000001
09-Feb-15,-660.3,469.6,-190.69999999999993
06-Feb-15,-96.4,115.5,19.099999999999994
05-Feb-15,-27.4,325.6,298.20000000000005
04-Feb-15,-83.8,-72.4,-156.2
03-Feb-15,-264.4,-137.3,-401.7
02-Feb-15,-630,-224.1,-854.1
30-Jan-15,-771.6,-37.6,-809.2
29-Jan-15,"1,723.80","-1,680.10",43.700000000000045
28-Jan-15,"1,723.20","-1,292.70",430.5
27-Jan-15,953.5,-783.3,170.20000000000005
23-Jan-15,"2,020","-1,300",720.0
22-Jan-15,592.8,-578.5,14.299999999999955
20-Jan-15,"1,275.60",-761.6,513.9999999999999
19-Jan-15,433.7,-237.7,196.0
16-Jan-15,"1,099.90",-716.9,383.0000000000001
15-Jan-15,"1,738.20",-527.3,1210.9
14-Jan-15,-69.7,-224,-293.7
13-Jan-15,235.1,46.1,281.2
12-Jan-15,245,-331.2,-86.19999999999999
09-Jan-15,-298,299.5,1.5
08-Jan-15,-466.8,288.9,-177.90000000000003
07-Jan-15,"-1,073.20",601.4,-471.80000000000007
06-Jan-15,"-1,570.80","1,189.60",-381.20000000000005
05-Jan-15,472,-575.7,-103.70000000000005
02-Jan-15,259.8,69.8,329.6
01-Jan-15,18.2,19.6,37.8
31-Dec-14,481.1,-30.6,450.5
30-Dec-14,277.9,160.9,438.79999999999995
29-Dec-14,-204.2,360.4,156.2
26-Dec-14,40,417.3,457.3
24-Dec-14,"-2,808.30",509.1,-2299.2000000000003
23-Dec-14,-444.9,516.3,71.39999999999998
22-Dec-14,-335.2,389.1,53.900000000000034
19-Dec-14,-668.8,622.8,-46.0
18-Dec-14,-874.9,648.2,-226.69999999999993
17-Dec-14,"-1,636.40","1,423.80",-212.60000000000014
16-Dec-14,"-1,247.20",534.6,-712.6
15-Dec-14,-455.7,136,-319.7
12-Dec-14,-865,323.4,-541.6
11-Dec-14,-808.3,431.9,-376.4
09-Dec-14,-221.5,-345.4,-566.9
08-Dec-14,"4,984.60","1,030.60",6015.200000000001
05-Dec-14,-109.4,166,56.599999999999994
04-Dec-14,474,-586,-112.0
03-Dec-14,391.1,-157.2,233.90000000000003
02-Dec-14,106.8,-40.4,66.4
01-Dec-14,-12.4,-555.2,-567.6
28-Nov-14,935.9,-439.3,496.59999999999997
27-Nov-14,389.7,336.8,726.5
26-Nov-14,181.5,-314.6,-133.10000000000002
25-Nov-14,"1,168.90",-732.1,436.80000000000007
24-Nov-14,407.4,-162.8,244.59999999999997
21-Nov-14,122.5,137.6,260.1
20-Nov-14,-477.2,101.6,-375.6
19-Nov-14,71.8,-491.3,-419.5
18-Nov-14,-102,-232.4,-334.4
17-Nov-14,656.4,-247.9,408.5
14-Nov-14,645.9,-517.5,128.39999999999998
13-Nov-14,690.6,-738.2,-47.60000000000002
12-Nov-14,459.5,-559.4,-99.89999999999998
11-Nov-14,458,-517,-59.0
10-Nov-14,355.3,-314.9,40.400000000000034
07-Nov-14,"2,537.10",-192.2,2344.9
05-Nov-14,"1,030.80","-1,204.60",-173.79999999999995
03-Nov-14,"1,413.30","-1,183.10",230.20000000000005
31-Oct-14,"1,754.70",-276.5,1478.2
30-Oct-14,"1,257.50",-94,1163.5
29-Oct-14,785.6,-507.3,278.3
28-Oct-14,-108,-99.7,-207.7
27-Oct-14,49.1,9.6,58.7
22-Oct-14,7.5,375.6,383.1
21-Oct-14,32.4,68.9,101.30000000000001
20-Oct-14,"1,040.10",-166.1,873.9999999999999
17-Oct-14,"-1,430",737.3,-692.7
16-Oct-14,"-1,128.40",664.4,-464.0000000000001
14-Oct-14,-694.7,495.5,-199.20000000000005
13-Oct-14,-671.1,566.8,-104.30000000000007
10-Oct-14,-719.8,558.2,-161.5999999999999
09-Oct-14,-20.9,623.6,602.7
08-Oct-14,"-1,441",663.1,-777.9
07-Oct-14,-332.8,327.6,-5.199999999999989
01-Oct-14,-63.2,155.7,92.49999999999999
30-Sep-14,-485.9,201.2,-284.7
29-Sep-14,150.1,234.5,384.6
26-Sep-14,"-1,133.60","1,335.30",201.70000000000005
25-Sep-14,-851.2,818.6,-32.60000000000002
24-Sep-14,-793.6,-15.3,-808.9
23-Sep-14,"-1,185.20",325.7,-859.5
22-Sep-14,-186.4,31.5,-154.9
19-Sep-14,-6.5,237.2,230.7
18-Sep-14,-9.6,84.4,74.80000000000001
17-Sep-14,136.1,-161.2,-25.099999999999994
16-Sep-14,-829,465.6,-363.4
15-Sep-14,-74.6,-74.5,-149.1
12-Sep-14,182.8,-208.4,-25.599999999999994
11-Sep-14,433.6,-530.7,-97.10000000000002
10-Sep-14,-9.9,-511.2,-521.1
09-Sep-14,479.4,-752.1,-272.70000000000005
08-Sep-14,"1,163",-508.4,654.6
05-Sep-14,310.5,-354.8,-44.30000000000001
04-Sep-14,"1,697.70",-555.2,1142.5
03-Sep-14,"1,288.60",-469.7,818.8999999999999
02-Sep-14,672.8,-167.8,504.99999999999994
01-Sep-14,554.1,-561.7,-7.600000000000023
28-Aug-14,-710.6,730.4,19.799999999999955
27-Aug-14,290.2,237,527.2
26-Aug-14,364.7,-259.2,105.5
25-Aug-14,127.3,45.7,173.0
22-Aug-14,302.1,-183.6,118.50000000000003
21-Aug-14,412.8,63.7,476.5
20-Aug-14,251.4,-481.4,-229.99999999999997
19-Aug-14,559.4,-263.4,296.0
18-Aug-14,473.4,490,963.4
14-Aug-14,625.2,135.8,761.0
13-Aug-14,718.3,22,740.3
12-Aug-14,370.8,-39.8,331.0
11-Aug-14,-162.9,234.4,71.5
08-Aug-14,-503.7,456,-47.69999999999999
07-Aug-14,-73.1,229,155.9
06-Aug-14,283.9,32.6,316.5
05-Aug-14,52.8,62.2,115.0
04-Aug-14,372.6,-250.8,121.80000000000001
01-Aug-14,"-1,073","1,074.70",1.7000000000000455
31-Jul-14,"-1,654.90","1,420.40",-234.5
30-Jul-14,-381.7,515.6,133.90000000000003
28-Jul-14,75,55.9,130.9
25-Jul-14,125.5,-210,-84.5
24-Jul-14,282.4,-290.4,-8.0
23-Jul-14,652.4,-292.1,360.29999999999995
22-Jul-14,412,59.2,471.2
21-Jul-14,161.2,-181.2,-20.0
18-Jul-14,574.5,-283.2,291.3
17-Jul-14,"1,912.40","-1,316",596.4000000000001
16-Jul-14,621.7,-48.5,573.2
15-Jul-14,-3.4,471.8,468.40000000000003
14-Jul-14,-558.2,331.5,-226.70000000000005
11-Jul-14,-723.5,-44.9,-768.4
10-Jul-14,161.6,4.9,166.5
09-Jul-14,645.2,-265.2,380.00000000000006
08-Jul-14,422.7,-399.6,23.099999999999966
07-Jul-14,198.6,-85.2,113.39999999999999
04-Jul-14,943.2,-853.1,90.10000000000002
03-Jul-14,950.8,-624.2,326.5999999999999
02-Jul-14,"1,290.70",-407.7,883.0
01-Jul-14,856.4,-774.7,81.69999999999993
30-Jun-14,"1,288.20",-181.2,1107.0
27-Jun-14,182.6,-172.4,10.199999999999989
26-Jun-14,-601.9,170.9,-431.0
25-Jun-14,694.6,-433.6,261.0
24-Jun-14,284.6,-216.2,68.40000000000003
23-Jun-14,-214.5,117.4,-97.1
20-Jun-14,-220.6,73.8,-146.8
19-Jun-14,-420.5,-117.8,-538.3
18-Jun-14,366.2,318.2,684.4
17-Jun-14,48,-236.8,-188.8
16-Jun-14,-194.1,-448.3,-642.4
13-Jun-14,"1,099.90",358.7,1458.6000000000001
12-Jun-14,652.4,-742.2,-89.80000000000007
11-Jun-14,-313.4,-407.8,-721.2
10-Jun-14,682.3,"-1,215.50",-533.2
09-Jun-14,536.7,-490,46.700000000000045
06-Jun-14,"1,283",-315.2,967.8
05-Jun-14,"1,369",-425.8,943.2
03-Jun-14,575.1,99.8,674.9
02-Jun-14,234.5,-148.8,85.69999999999999
29-May-14,-522.9,195.2,-327.7
28-May-14,-286.5,-33.4,-319.9
27-May-14,-202.6,-95.6,-298.2
26-May-14,-84.1,-208.4,-292.5
23-May-14,416.8,-135.5,281.3
22-May-14,-295,203.1,-91.9
21-May-14,-266.2,-439,-705.2
20-May-14,-104.5,-656.8,-761.3
19-May-14,"1,350",-348.5,1001.5
16-May-14,"3,634.80",-349.3,3285.5
15-May-14,934.9,-385.4,549.5
14-May-14,"1,520.10",-410,1110.1
13-May-14,"2,026.20",-649.4,1376.8000000000002
12-May-14,"1,218",92.6,1310.6
09-May-14,"1,268.80",-75.3,1193.5
08-May-14,363.2,-119.9,243.29999999999998
07-May-14,119.1,-258.9,-139.79999999999998
06-May-14,45.9,-55.7,-9.800000000000004
05-May-14,279.9,0,279.9
02-May-14,387,-405.6,-18.600000000000023
30-Apr-14,454.5,6.5,461.0
29-Apr-14,288,-550.9,-262.9
28-Apr-14,77,-370.5,-293.5
25-Apr-14,295,-417.3,-122.30000000000001
23-Apr-14,767.6,-533.9,233.70000000000005
22-Apr-14,162.9,-298.5,-135.6
21-Apr-14,212.8,-217.7,-4.899999999999977
17-Apr-14,433.4,-122.8,310.59999999999997
16-Apr-14,-44.7,-347.7,-392.4
15-Apr-14,-21.6,-278.3,-299.90000000000003
11-Apr-14,-362.3,364.9,2.599999999999966
10-Apr-14,342.8,13.4,356.2
09-Apr-14,"1,043.90",-463.8,580.1000000000001
07-Apr-14,703.7,"-1,081.40",-377.70000000000005
04-Apr-14,232.5,"-1,125.10",-892.5999999999999
03-Apr-14,717.4,-716.6,0.7999999999999545
02-Apr-14,594.7,-471.8,122.90000000000003
01-Apr-14,385.7,-247.9,137.79999999999998
31-Mar-14,942.9,-611.2,331.69999999999993
28-Mar-14,"1,362.90",-208.3,1154.6000000000001
27-Mar-14,"2,191.90",-591.8,1600.1000000000001
26-Mar-14,"1,004.50",-356.1,648.4
25-Mar-14,"1,223",-544,679.0
24-Mar-14,"1,465.60",-770.4,695.1999999999999
21-Mar-14,"4,222.10","-4,076.60",145.50000000000045
20-Mar-14,722,-563.3,158.70000000000005
19-Mar-14,"1,069.70",-611,458.70000000000005
18-Mar-14,"1,012",-202,810.0
14-Mar-14,982.2,-866.4,115.80000000000007
13-Mar-14,616.6,-314.4,302.20000000000005
12-Mar-14,864.4,-822,42.39999999999998
11-Mar-14,"1,471.20","-1,331.70",139.5
10-Mar-14,"1,253.60","-1,044.80",208.79999999999995
07-Mar-14,"2,577.40",-669.6,1907.8000000000002
06-Mar-14,"1,272.90",-567.1,705.8000000000001
05-Mar-14,737.3,-201.8,535.5
04-Mar-14,185.6,-344.5,-158.9
03-Mar-14,198.5,"1,566.30",1764.8
28-Feb-14,591.8,12,603.8
26-Feb-14,511.2,-251.9,259.29999999999995
25-Feb-14,423.4,-289.1,134.29999999999995
24-Feb-14,266.9,-248.5,18.399999999999977
21-Feb-14,603.4,-381.6,221.79999999999995
20-Feb-14,206.5,-600.7,-394.20000000000005
19-Feb-14,468.5,-338.7,129.8
18-Feb-14,292.2,-154.8,137.39999999999998
17-Feb-14,522.8,-245.2,277.59999999999997
14-Feb-14,-15.9,-45,-60.9
13-Feb-14,399.4,-292.4,107.0
12-Feb-14,212,-262,-50.0
11-Feb-14,-165.4,242.4,77.0
10-Feb-14,-455.2,294.8,-160.39999999999998
07-Feb-14,10.8,610.8,621.5999999999999
06-Feb-14,10.8,610.8,621.5999999999999
05-Feb-14,-576.2,815.2,239.0
04-Feb-14,"-1,234",864.6,-369.4
03-Feb-14,-653,327,-326.0
31-Jan-14,-653,327,-326.0
30-Jan-14,-430.2,132,-298.2
29-Jan-14,250.5,-16.9,233.6
28-Jan-14,"-1,267.40","1,178.80",-88.60000000000014
27-Jan-14,"-1,334.20",151,-1183.2
24-Jan-14,-231,-78,-309.0
23-Jan-14,433.6,-393.7,39.900000000000034
22-Jan-14,279.4,-90.6,188.79999999999998
21-Jan-14,-43.7,181.5,137.8
20-Jan-14,384.9,-310.5,74.39999999999998
17-Jan-14,75.3,141.6,216.89999999999998
16-Jan-14,479.3,-791.8,-312.49999999999994
15-Jan-14,713.3,-690,23.299999999999955
14-Jan-14,-260.9,-97.9,-358.79999999999995
13-Jan-14,413.8,-317.5,96.30000000000001
10-Jan-14,68.2,81.7,149.9
09-Jan-14,-3.7,-118.4,-122.10000000000001
08-Jan-14,79.7,-88.2,-8.5
07-Jan-14,-567,59.4,-507.6
06-Jan-14,-318.9,-22.5,-341.4
03-Jan-14,-18.1,-280.8,-298.90000000000003
02-Jan-14,674,-189.8,484.2
01-Jan-14,10.2,-222.1,-211.9
